id,link,house_name,address,price,area,length,width,price_per_square,bedroom,floor,toilet,house_type,furnishing_status,legal_status,priority_characteristics,living_size,direction,crawl_time
115245216,https://www.nhatot.com//mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/115245216.htm,"Mở bán""TC3-The Canopy CK khủng 15%,căn 2PN ~3,3 tỷ,Vinhomes Smart City",,"3,333 tỷ",70 m²,,,"47,61 triệu/m²",2 phòng,,2 phòng,,Nội thất đầy đủ,Hợp đồng mua bán,,,,2024-05-01 08:01:56
115504760,https://www.nhatot.com//mua-ban-nha-dat-quan-ha-dong-ha-noi/115504760.htm,Bán nhà ngõ thông xe tải đậu Phú Lương gần Đại học Đại Nam,,"3,55 tỷ",30 m²,,,"118,33 triệu/m²",3 phòng,,4 phòng,"Nhà ngõ, hẻm",Nội thất cao cấp,Đã có sổ,,,Tây Nam,2024-05-01 08:01:56
115504745,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115504745.htm#px=SR-special_display_ad-[PO-20][PL-default],"MT BÌNH TRỊ ĐÔNG ,BÁN GẤP CHIA TÀI SẢN",,"8,5 tỷ",80 m²,20 m,4 m,"106,25 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,,2024-05-01 08:02:28
115504745,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115504745.htm#px=SR-special_display_ad-[PO-10][PL-default],"MT BÌNH TRỊ ĐÔNG ,BÁN GẤP CHIA TÀI SẢN",,"8,5 tỷ",80 m²,20 m,4 m,"106,25 triệu/m²",2 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,,2024-05-01 08:02:29
115221896,https://www.nhatot.com//mua-ban-dat-thanh-pho-buon-ma-thuot-dak-lak/115221896.htm,"💥Đất TC 4,9*23,5m,1t990tr,hẻm 184 Giải Phóng,nhiều lô khác",,"1,99 tỷ",115 m²,,,"17,3 triệu/m²",,,,,,Đã có sổ,,,,2024-05-01 08:02:31
115354539,https://www.nhatot.com//mua-ban-nha-dat-huyen-hoc-mon-tp-ho-chi-minh/115354539.htm,Bán nhà đẹp đường Đặng Thúc Vịnh gần chợ Thới Tứ,,"3,7 tỷ",85.5 m²,,,"43,27 triệu/m²",3 phòng,2,2 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Bắc,2024-05-01 08:03:01
113968666,https://www.nhatot.com//mua-ban-dat-thi-xa-ben-cat-binh-duong/113968666.htm,(Phát Mại) MT Bến Chà Vì 10x100 - Mỹ Phước - Bến Cát,,"3,8 tỷ",1400 m²,100 m,10 m,"2,71 triệu/m²",,,,,,Đã có sổ,"Mặt tiền,Hẻm xe hơi",,,2024-05-01 08:03:03
115504510,https://www.nhatot.com//mua-ban-dat-huyen-chau-thanh-tien-giang/115504510.htm,Đất nhà cần bán .,,"1,2 tỷ",121.5 m²,26 m,5 m,"9,88 triệu/m²",,,,,,Đã có sổ,,,Nam,2024-05-01 08:03:03
113738110,https://www.nhatot.com//mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/113738110.htm,Bán nhà mt đường bờ nhà thờ X.BC 5x16m2 549tr shr 1trệt 1 lầu.,,549 triệu,80 m²,,,"6,86 triệu/m²",3 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:03:37
115504673,https://www.nhatot.com//mua-ban-dat-huyen-duc-hoa-long-an/115504673.htm,Lô đất Mỹ Hạnh Nam thổ cư 100% sổ hồng riêng,,550 triệu,39 m²,10 m,4 m,"14,1 triệu/m²",,,,,,Đã có sổ,Hẻm xe hơi,,Đông,2024-05-01 08:03:37
115504662,https://www.nhatot.com//mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/115504662.htm,Bán căn 1N+1 toà GS1 Vinhomes Smart city,,"2,26 tỷ",43 m²,,,"52,56 triệu/m²",2 phòng,,1 phòng,,,,,,Tây Nam,2024-05-01 08:04:11
115504659,https://www.nhatot.com//mua-ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/115504659.htm#px=SR-special_display_ad-[PO-17][PL-default],Bán đất mặt tiền đường 30m kề chung cư ricca đường Gò Cát Phú Hữu,,"6,899 tỷ",105 m²,21 m,5 m,"65,7 triệu/m²",,,,,,Đã có sổ,"Mặt tiền,Thổ cư toàn bộ",,Đông Nam,2024-05-01 08:04:11
115029695,https://www.nhatot.com//mua-ban-nha-dat-quan-thanh-khe-da-nang/115029695.htm,Tôi chính ch,,"7,499 tỷ",70 m²,,,"107,13 triệu/m²",5 phòng,4,6 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,Đông Nam,2024-05-01 08:04:42
114274701,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/114274701.htm,Nhà liên khu 4-5 sổ hồng nhà đẹp chính chủ,,"2,73 tỷ",40 m²,,,"68,25 triệu/m²",2 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,Tây,2024-05-01 08:04:42
114070041,https://www.nhatot.com//mua-ban-dat-thanh-pho-buon-ma-thuot-dak-lak/114070041.htm,BÁN 12M MẶT TIỀN NGUYỄN XUÂN NGUYÊN,,"3,79 tỷ",581 m²,40 m,12.1 m,"6,52 triệu/m²",,,,,,Đã có sổ,,,,2024-05-01 08:04:43
115206686,https://www.nhatot.com//mua-ban-nha-dat-quan-12-tp-ho-chi-minh/115206686.htm,"Nhà bán gấp khu phố 5 phường Đông Hưng Thuận, Quận 12. Giá 13,7 tỷ TL",,"13,7 tỷ",320 m²,,,"42,81 triệu/m²",nhiều hơn 10 phòng,2,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,320 m²,,2024-05-01 08:04:44
115355409,https://www.nhatot.com//mua-ban-dat-huyen-cu-chi-tp-ho-chi-minh/115355409.htm,"Đất Thị trấn Củ Chi,full thổ hẻm bê tông 4m,gần chợ,nhà thờ,bến xe100m",,"1,9 tỷ",68.4 m²,16.51 m,4.3 m,"27,78 triệu/m²",,,,,,Đã có sổ,Hẻm xe hơi,,Đông Nam,2024-05-01 08:04:44
115047322,https://www.nhatot.com//mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/115047322.htm,Không còn căn thứ 2.SHR.2/ ngắn Liên ấp 123.Hẻm 6m.DT 4×9. 1 Lầu,,"2,39 tỷ",36 m²,,,"66,39 triệu/m²",2 phòng,,2 phòng,"Nhà ngõ, hẻm",Bàn giao thô,Đã có sổ,,,Tây,2024-05-01 08:05:16
115485339,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-thanh-tp-ho-chi-minh/115485339.htm,"64m2- 5,1tỷ! Bán nhà diện tích khủng Trần Bình Trọng, P5. ***",,"5,1 tỷ",64 m²,,,"79,69 triệu/m²",2 phòng,2,2 phòng,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,Đã có sổ,,,,2024-05-01 08:05:17
115504624,https://www.nhatot.com//mua-ban-nha-dat-quan-cam-le-da-nang/115504624.htm,CẦN BÁN NHÀ,,"3,6 tỷ",100 m²,,,36 triệu/m²,3 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,Hẻm xe hơi,200 m²,,2024-05-01 08:05:17
112985712,https://www.nhatot.com//mua-ban-nha-dat-huyen-nha-be-tp-ho-chi-minh/112985712.htm,🎀BÁN NHÀ KDC CAP CẤP-ĐÀO TÔNG NGUYÊN-THỊ TRẤN-NHÀ BÈ,,"7,65 tỷ",80 m²,,,"95,63 triệu/m²",4 phòng,4,5 phòng,Nhà phố liền kề,Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:05:18
115360057,https://www.nhatot.com//mua-ban-nha-dat-quan-7-tp-ho-chi-minh/115360057.htm,"✅HÀNG HIẾM✅NHÀ VỊ TRÍ ĐẸP✅HẺM ĐG LÂM VĂN BỀN, P.TÂN KIỂNG, Q7✅ 4,5 TỶ",,"4,5 tỷ",35 m²,,,"128,57 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",,Đã có sổ,Hẻm xe hơi,,,2024-05-01 08:05:18
115504609,https://www.nhatot.com//mua-ban-dat-huyen-hoai-duc-ha-noi/115504609.htm,"Mặt đường trục chính kinh doanh Quyết Tiến, Vân Côn, Hoài Đức 100,6m",,"4,325 tỷ",100.5998 m²,23 m,4.4099 m,"42,99 triệu/m²",,,,,,Đã có sổ,Mặt tiền,,Tây,2024-05-01 08:05:49
113581078,https://www.nhatot.com//mua-ban-dat-huyen-go-dau-tay-ninh/113581078.htm,"Đất MT Đường Container, DT :10 x 110 đất Thổ cư Gửi ace HH 2%",,"1,58 tỷ",1069 m²,110 m,10 m,"1,48 triệu/m²",,,,,,Đã có sổ,Mặt tiền,,,2024-05-01 08:05:51
115475680,https://www.nhatot.com//mua-ban-dat-huyen-di-linh-lam-dong/115475680.htm,BÁN ĐẤT TRỒNG CA PHÊ,,180 triệu,1000 m²,,,180.000 đ/m²,,,,,,Đã có sổ,Chưa có thổ cư,,,2024-05-01 08:05:51
115045263,https://www.nhatot.com//mua-ban-nha-dat-quan-long-bien-ha-noi/115045263.htm,"Bán Nhà Cổ Linh Thạch Bàn - 40m2 4T- 4 Ngủ, Ngay đường ÔTô -4,15 Tỷ.",,4 tỷ,40 m²,,,100 triệu/m²,4 phòng,4,4 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Bắc,2024-05-01 08:06:25
114884932,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/114884932.htm,"BÁN NHÀ TỈNH LỘ 10, Q.BÌNH TÂN, HẺM 4M, DT 4 * 8",,"3,8 tỷ",32 m²,,,"118,75 triệu/m²",2 phòng,,,"Nhà ngõ, hẻm",,Đã có sổ,,,,2024-05-01 08:06:56
115071834,https://www.nhatot.com//mua-ban-can-ho-chung-cu-thanh-pho-thu-duc-tp-ho-chi-minh/115071834.htm,CHÍNH CHỦ CẦN BÁN GẤP CĂN 4S RIVERSIDE 2PN CÓ SẴN NT GIÁ 1.75 TỶ,,"1,75 tỷ",70 m²,,,25 triệu/m²,2 phòng,,2 phòng,,,Hợp đồng mua bán,,,,2024-05-01 08:06:57
113449580,https://www.nhatot.com//mua-ban-dat-thanh-pho-my-tho-tien-giang/113449580.htm,Bán cặp nền Nguyễn Công Bình. LH trực tiếp ***-ko dùng mxh,,"10,5 tỷ",230 m²,23 m,10 m,"45,65 triệu/m²",,,,,,Đã có sổ,Mặt tiền,,,2024-05-01 08:07:29
114799335,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-thanh-tp-ho-chi-minh/114799335.htm,Bán nhà đẹp MT Nguyễn Văn Đậu P11 Bình Thạnh 4 lầu thang máy giá 17.5t,,"17,5 tỷ",86 m²,,,"203,49 triệu/m²",10 phòng,4,Nhiều hơn 6 phòng,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:07:31
115356165,https://www.nhatot.com//mua-ban-dat-quan-ninh-kieu-can-tho/115356165.htm,"Chính chủ bán nền thổ cư 62,4m2 - Trần Hoàng Na",,"2,35 tỷ",62.4 m²,15.6 m,4 m,"37,66 triệu/m²",,,,,,Đã có sổ,"Hẻm xe hơi,Thổ cư toàn bộ",,Tây Bắc,2024-05-01 08:07:32
114317673,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/114317673.htm,Bán nhà 363/11/8,,"3,79 tỷ",40 m²,,,"94,75 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Bắc,2024-05-01 08:07:32
115450192,https://www.nhatot.com//mua-ban-nha-dat-quan-thanh-khe-da-nang/115450192.htm,⚡BÁN nhà 2 mặt tiền 5m5 ngay công an quận -THANH KHÊ.,,"6,5 tỷ",82 m²,,,"79,27 triệu/m²",4 phòng,3,4 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,Đông Bắc,2024-05-01 08:07:32
115435293,https://www.nhatot.com//mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/115435293.htm,"Nhà đẹp 4 tầng, góc 2 mặt hẻm xe hơi Nguyễn Văn Khối",,"6,8 tỷ",55 m²,11 m,5 m,"123,64 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",,Đã có sổ,Hẻm xe hơi,,,2024-05-01 08:08:03
113294134,https://www.nhatot.com//mua-ban-nha-dat-quan-7-tp-ho-chi-minh/113294134.htm,nhà bán mặt,,"11,7 tỷ",74.9 m²,,,"156,21 triệu/m²",3 phòng,2,2 phòng,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,Bắc,2024-05-01 08:08:05
115504506,https://www.nhatot.com//mua-ban-nha-dat-quan-ba-dinh-ha-noi/115504506.htm,"Bán nhà Văn Cao, Ba Đình, 50m, 6T, T.Máy, Ôtô, 11,8tỷ",,"11,8 tỷ",50 m²,,5 m,236 triệu/m²,5 phòng,6,,"Nhà mặt phố, mặt tiền",,Đã có sổ,Hẻm xe hơi,,,2024-05-01 08:08:36
115475619,https://www.nhatot.com//mua-ban-dat-huyen-binh-chanh-tp-ho-chi-minh/115475619.htm,"Bán 2000m2 đất Bình Chánh gần KCN Lê Minh Xuân, Hồ Chí Minh",,"11,5 tỷ",2000 m²,123 m,16 m,"5,75 triệu/m²",,,,,,Đã có sổ,,,,2024-05-01 08:08:37
114732071,https://www.nhatot.com//mua-ban-nha-dat-quan-6-tp-ho-chi-minh/114732071.htm,"Nhà hẻm 76 Bà Hom, Quận 6, Trung tâm Tphố, HẺM 4,5m, DÂN CƯ ĐÔNG ĐÚC",,"3,45 tỷ",43.9 m²,,,"78,59 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Đông Nam,2024-05-01 08:08:37
115504491,https://www.nhatot.com//mua-ban-nha-dat-quan-long-bien-ha-noi/115504491.htm,CẦN BÁN NHÀ BỒ ĐỀ LONG BIÊN HÀ NỘI - VIEW HỒ CÔNG VIÊN,,15 tỷ,48 m²,,,"312,5 triệu/m²",4 phòng,5,,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Đã có sổ,,,Đông Bắc,2024-05-01 08:08:38
113428610,https://www.nhatot.com//mua-ban-dat-quan-ngu-hanh-son-da-nang/113428610.htm,ĐẤT VÀNG VEN BIỂN GẦN RESORT 5 SAO ĐÀ NẴNG – FURAMA – HYATT SIÊU RẺ,,"3,85 tỷ",90 m²,18 m,5 m,"42,78 triệu/m²",,,,,,Đã có sổ,Mặt tiền,,Tây Bắc,2024-05-01 08:08:38
115107126,https://www.nhatot.com//mua-ban-nha-dat-quan-10-tp-ho-chi-minh/115107126.htm#px=SR-special_display_ad-[PO-5][PL-default],"Bán gấp nhà Q10, đi định cư Mỹ, 3,5m x 12,5m, 3 lầu, 4PN, Giá 6,5 tỷ",,"6,5 tỷ",44 m²,,,"147,73 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Đông Nam,2024-05-01 08:08:38
115504472,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115504472.htm#px=SR-special_display_ad-[PO-10][PL-default],"Mặt tiền Nguyễn Hới, 4,5*15, 4pn 5wc đường 8m",,"7,19 tỷ",52 m²,,,"138,27 triệu/m²",4 phòng,4,5 phòng,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Đã có sổ,,,,2024-05-01 08:09:10
115335300,https://www.nhatot.com//mua-ban-dat-huyen-nha-be-tp-ho-chi-minh/115335300.htm,"Bán Đất Lập Phúc, đường lê văn lương, Nhà Bè",,"8,1 tỷ",140 m²,20 m,7 m,"57,86 triệu/m²",,,,,,Đã có sổ,Thổ cư toàn bộ,,,2024-05-01 08:09:10
115504469,https://www.nhatot.com//mua-ban-dat-huyen-go-cong-dong-tien-giang/115504469.htm,Bán Đất huyện gò công đông,,850 triệu,210 m²,30 m,8 m,"4,05 triệu/m²",,,,,,Đã có sổ,,,Nam,2024-05-01 08:09:11
115178796,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115178796.htm,"Bán nhà Hẻm xe tải 10m, gần công viên phú lâm giáp Q6",,"4,8 tỷ",58 m²,,,"82,76 triệu/m²",1 phòng,1,1 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Tây,2024-05-01 08:09:11
114981458,https://www.nhatot.com//mua-ban-dat-huyen-hoa-vang-da-nang/114981458.htm,Bán nhanh 5.200m2 có 600m2 đất thổ cư,,"3,2 tỷ",5200 m²,,,615.385 đ/m²,,,,,,Đã có sổ,,,,2024-05-01 08:09:12
115504447,https://www.nhatot.com//mua-ban-can-ho-chung-cu-quan-8-tp-ho-chi-minh/115504447.htm,"Hàng hot! căn hộ 62m2, full nội thất, Tara Residence, giá 2 tỷ",,2 tỷ,62 m²,,,"32,26 triệu/m²",1 phòng,,1 phòng,,Nội thất đầy đủ,Sổ hồng riêng,,,,2024-05-01 08:09:13
115475600,https://www.nhatot.com//mua-ban-dat-huyen-dong-son-thanh-hoa/115475600.htm,cần ra nhanh 3164 lô đầu ve,,"1,3 tỷ",135 m²,,7.5 m,"9,63 triệu/m²",,,,,,Đã có sổ,,,,2024-05-01 08:10:17
115475425,https://www.nhatot.com//mua-ban-dat-huyen-go-cong-dong-tien-giang/115475425.htm#px=SR-special_display_ad-[PO-15][PL-default],Đất đường xe hơi. Cách đường tỉnh 864 20m,,750 triệu,1770 m²,,,423.729 đ/m²,,,,,,Đã có sổ,"Mặt tiền,Chưa có thổ cư",,,2024-05-01 08:10:17
114109017,https://www.nhatot.com//mua-ban-dat-huyen-nha-be-tp-ho-chi-minh/114109017.htm,🈴ĐẤT MẶT TIỀN HẺM 2552 HUỲNH TẤN PHÁT NHÀ BÈ,,"4,9 tỷ",109 m²,23 m,5 m,"44,95 triệu/m²",,,,,,Đã có sổ,Hẻm xe hơi,,Đông Nam,2024-05-01 08:10:18
105879501,https://www.nhatot.com//mua-ban-nha-dat-huyen-nha-be-tp-ho-chi-minh/105879501.htm,🔺️Bán Nhà Đườ,,"6,5 tỷ",56 m²,,,"116,07 triệu/m²",4 phòng,3,5 phòng,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:10:50
115381351,https://www.nhatot.com//mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/115381351.htm,"Chủ gửi bán nhà Đinh Đức Thiện , SHR",,850 triệu,90 m²,18 m,5 m,"9,44 triệu/m²",4 phòng,,2 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,,2024-05-01 08:10:51
111833165,https://www.nhatot.com//mua-ban-dat-thanh-pho-buon-ma-thuot-dak-lak/111833165.htm,Bán đất hẻm Nguyễn Xuân Nguyên 15x20m,,"2,8 tỷ",300 m²,20 m,15 m,"9,33 triệu/m²",,,,,,Đã có sổ,Hẻm xe hơi,,Tây Bắc,2024-05-01 08:10:51
105537310,https://www.nhatot.com//mua-ban-nha-dat-huyen-nha-be-tp-ho-chi-minh/105537310.htm,💥NHÀ PHỐ HẺM XE HƠI HUỲNH TẤN PHÁT NHÀ BÈ,,"5,6 tỷ",50 m²,,,112 triệu/m²,4 phòng,2,3 phòng,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:10:51
115504390,https://www.nhatot.com//mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/115504390.htm#px=SR-special_display_ad-[PO-12][PL-default],Cần bán gấp căn hộ 66m giá 1750 nội thất đẹp,,"1,75 tỷ",66 m²,,,"26,52 triệu/m²",2 phòng,,1 phòng,,,,,,Tây Bắc,2024-05-01 08:10:52
115504386,https://www.nhatot.com//mua-ban-dat-huyen-go-dau-tay-ninh/115504386.htm,127m2 thổ cư. 7m mặt tiền. Đường thông. Dân đông. 350tr,,350 triệu,127 m²,24 m,7 m,"2,76 triệu/m²",,,,,,Đã có sổ,,,,2024-05-01 08:10:53
115321139,https://www.nhatot.com//mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/115321139.htm,"GIẢM 1TỶ, BÌNH CHÁNH, 256m2 THỔ CƯ, CHỈ 3tỷ580",,"3,48 tỷ",256 m²,,,"13,59 triệu/m²",2 phòng,1,2 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Nam,2024-05-01 08:11:24
113937225,https://www.nhatot.com//mua-ban-nha-dat-quan-6-tp-ho-chi-minh/113937225.htm,"Nhà mặt tiền, tiện kinh doanh đường Lò Gốm.",,5 tỷ,26 m²,,,"192,31 triệu/m²",2 phòng,,,"Nhà mặt phố, mặt tiền",,Đã có sổ,,53 m²,,2024-05-01 08:11:24
110429010,https://www.nhatot.com//mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/110429010.htm#px=SR-special_display_ad-[PO-20][PL-default],chính chủ 4m x 18m 1 lầu. hoa hoang 100 tr cho ACE,,"5,29 tỷ",75 m²,,,"70,53 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Tây Bắc,2024-05-01 08:11:25
110429010,https://www.nhatot.com//mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/110429010.htm#px=SR-special_display_ad-[PO-4][PL-default],chính chủ 4m x 18m 1 lầu. hoa hoang 100 tr cho ACE,,"5,29 tỷ",75 m²,,,"70,53 triệu/m²",3 phòng,2,3 phòng,"Nhà ngõ, hẻm",,Đã có sổ,,,Tây Bắc,2024-05-01 08:11:25
103304397,https://www.nhatot.com//mua-ban-can-ho-chung-cu-quan-binh-thanh-tp-ho-chi-minh/103304397.htm#px=SR-special_display_ad-[PO-14][PL-default],VINHOMES CENTRAL PARK 3PN 7.7 TỶ SỔ HỒNG CHÍNH CHỦ,,"7,7 tỷ",126 m²,,,"61,11 triệu/m²",3 phòng,,2 phòng,,,,,,,2024-05-01 08:11:59
114474999,https://www.nhatot.com//mua-ban-can-ho-chung-cu-thanh-pho-thuan-an-binh-duong/114474999.htm,"Mua Nhà Tại The Rivana Nhận Nhiều Ưu Đãi, Miễn Lãi Suất Lên Đến 2 Năm",,"1,95539047 tỷ",50 m²,,,"39,11 triệu/m²",1 phòng,,1 phòng,,Nội thất đầy đủ,Hợp đồng mua bán,,,,2024-05-01 08:12:32
113693390,https://www.nhatot.com//mua-ban-nha-dat-quan-4-tp-ho-chi-minh/113693390.htm,BÁN NHÀ ĐẸP 3 tỷ 150 QUẬN 4.,,"3,15 tỷ",27 m²,,,"116,67 triệu/m²",2 phòng,3,2 phòng,"Nhà ngõ, hẻm",Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:12:32
115504340,https://www.nhatot.com//mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/115504340.htm,"-Nhà đẹp Mỹ Đình, Diện tích 42m2, mặt tiền 5m. Nhà đẹp ở luôn",,"6,85 tỷ",42 m²,,5 m,"163,1 triệu/m²",4 phòng,,,"Nhà ngõ, hẻm",Nội thất cao cấp,Đã có sổ,,42 m²,,2024-05-01 08:13:04
115504338,https://www.nhatot.com//mua-ban-nha-dat-quan-7-tp-ho-chi-minh/115504338.htm,"KHÔNG CÓ CĂN THỨ 2 SO SÁNH, NH.À 83M2 SD, 3 TẦNG, 4PN, XE HƠI VÀO NHÀ",,"4,1 tỷ",83 m²,,,"49,4 triệu/m²",4 phòng,,3 phòng,Nhà phố liền kề,Nội thất đầy đủ,Đã có sổ,Hẻm xe hơi,,,2024-05-01 08:13:04
115504337,https://www.nhatot.com//mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/115504337.htm,"Lê Văn Thịnh - Nhà Đẹp - Đường Xe Hơi Vào Nhà - 95m - Nhỉnh 7,5 tỷ .",,"7,5 tỷ",95 m²,,,"78,95 triệu/m²",3 phòng,,3 phòng,"Nhà ngõ, hẻm",,Đã có sổ,Hẻm xe hơi,,,2024-05-01 08:13:05
113097995,https://www.nhatot.com//mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/113097995.htm,"Bán Nhà 5x11 , 310tr ở Phạm Văn Hai , Huyện Bình Chánh",,310 triệu,10 m²,,5 m,31 triệu/m²,3 phòng,,2 phòng,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,Đã có sổ,,,,2024-05-01 08:13:05
113943020,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-thanh-tp-ho-chi-minh/113943020.htm,"Nhà Nguyễn Xí giá 880tr DT 18m 1 trệt 1 lầu sát Vincom,Siêu thi",,880 triệu,18 m²,,,"48,89 triệu/m²",2 phòng,1,1 phòng,"Nhà ngõ, hẻm",,Sổ chung / công chứng vi bằng,,,Tây Bắc,2024-05-01 08:13:05
111668967,https://www.nhatot.com//mua-ban-can-ho-chung-cu-quan-go-vap-tp-ho-chi-minh/111668967.htm,căn hộ chung cư cityland park hills p.10 gò vấp,,"3,6 tỷ",75 m²,,,48 triệu/m²,2 phòng,,2 phòng,,,1,,,,2024-05-01 08:13:06
112435813,https://www.nhatot.com//mua-ban-can-ho-chung-cu-thanh-pho-thu-duc-tp-ho-chi-minh/112435813.htm,BÁN LỖ 1 TỶ CĂN 2PN2WC ORIGAMI VINHOMES Q9 Ở NGAY,,"2,75 tỷ",60 m²,,,"45,83 triệu/m²",2 phòng,,2 phòng,,,Đang chờ sổ,,,,2024-05-01 08:13:06
115363931,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115363931.htm,CHÍNH CHỦ BÁN CĂN NHÀ HẺM NHỰA THUỘC ĐƯỜNG TỈNH LỘ 10,,"3,6 tỷ",60.7 m²,21 m,4 m,"59,31 triệu/m²",6 phòng,,,"Nhà mặt phố, mặt tiền",,Đã có sổ,,,Bắc,2024-05-01 08:13:37
115298049,https://www.nhatot.com//mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/115298049.htm,"NHÀ MẶT TIỀN KINH DOANH  ĐƯỜNG SỐ 14 - KHU TÊN LỬA 4X16, 3 TẦNG - 7 TỶ",,7 tỷ,64 m²,,,"109,38 triệu/m²",4 phòng,33,4 phòng,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:13:37
115023861,https://www.nhatot.com//mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/115023861.htm,Bán nhà 70m2 4 tầng ô tô ngủ nhà Phạm Văn Chiêu Gò Vấp chỉ có 6 tỷ,,"6,05 tỷ",70 m²,,,"86,43 triệu/m²",4 phòng,4,5 phòng,"Nhà ngõ, hẻm",Nội thất đầy đủ,Đã có sổ,,,,2024-05-01 08:13:38
115504312,https://www.nhatot.com//mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/115504312.htm,Bán căn studio 28m² toà GS3 Vinhomes Smart city,,"1,56 tỷ",28 m²,,,"55,71 triệu/m²",1 phòng,,1 phòng,,,,,,Tây Nam,2024-05-01 08:13:39
115443822,https://www.nhatot.com//mua-ban-dat-quan-tan-binh-tp-ho-chi-minh/115443822.htm,BÁN LÔ ĐẤT ĐẸP HẺM XE HƠI TRƯỜNG CHINH TÂN BÌNH 230M- CHỈ 23.X TỶ,,"23,999 tỷ",230 m²,21 m,11 m,"104,34 triệu/m²",,,,,,Đã có sổ,"Hẻm xe hơi,Thổ cư toàn bộ",,,2024-05-01 08:13:39
